id	md5	length	analysis	sig_acc	sig_desc	start	end	score	status	 date	ipr_acc	ipr_desc	goterm
P_ever_CAH3170201.1	4732627f84eeef4915a4adb14be11005	795	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	188	777	116.805862	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170201.1	4732627f84eeef4915a4adb14be11005	795	PRINTS	PR00457	Animal haem peroxidase signature	409	427	1.8E-24	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170201.1	4732627f84eeef4915a4adb14be11005	795	PRINTS	PR00457	Animal haem peroxidase signature	221	232	1.8E-24	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170201.1	4732627f84eeef4915a4adb14be11005	795	PRINTS	PR00457	Animal haem peroxidase signature	512	522	1.8E-24	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170201.1	4732627f84eeef4915a4adb14be11005	795	PRINTS	PR00457	Animal haem peroxidase signature	271	286	1.8E-24	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170201.1	4732627f84eeef4915a4adb14be11005	795	PRINTS	PR00457	Animal haem peroxidase signature	729	743	1.8E-24	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170201.1	4732627f84eeef4915a4adb14be11005	795	PRINTS	PR00457	Animal haem peroxidase signature	451	477	1.8E-24	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170201.1	4732627f84eeef4915a4adb14be11005	795	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	191	774	9.06E-140	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3170201.1	4732627f84eeef4915a4adb14be11005	795	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	76	774	2.6E-176	T	29-04-2024	-	-
P_ever_CAH3170201.1	4732627f84eeef4915a4adb14be11005	795	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	183	776	3.4E-164	T	29-04-2024	-	-
P_ever_CAH3170829.1	2b98bc17fa3d1fd2fe4f3b4fd2c721b6	806	CDD	cd09823	peroxinectin_like	361	759	8.87159E-144	T	29-04-2024	-	-
P_ever_CAH3170829.1	2b98bc17fa3d1fd2fe4f3b4fd2c721b6	806	PRINTS	PR00457	Animal haem peroxidase signature	530	540	1.4E-18	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170829.1	2b98bc17fa3d1fd2fe4f3b4fd2c721b6	806	PRINTS	PR00457	Animal haem peroxidase signature	469	495	1.4E-18	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170829.1	2b98bc17fa3d1fd2fe4f3b4fd2c721b6	806	PRINTS	PR00457	Animal haem peroxidase signature	289	304	1.4E-18	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170829.1	2b98bc17fa3d1fd2fe4f3b4fd2c721b6	806	PRINTS	PR00457	Animal haem peroxidase signature	427	445	1.4E-18	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170829.1	2b98bc17fa3d1fd2fe4f3b4fd2c721b6	806	PRINTS	PR00457	Animal haem peroxidase signature	747	761	1.4E-18	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170829.1	2b98bc17fa3d1fd2fe4f3b4fd2c721b6	806	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	202	794	1.2E-162	T	29-04-2024	-	-
P_ever_CAH3170829.1	2b98bc17fa3d1fd2fe4f3b4fd2c721b6	806	Pfam	PF03098	Animal haem peroxidase	215	770	7.6E-151	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170829.1	2b98bc17fa3d1fd2fe4f3b4fd2c721b6	806	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	206	795	110.634315	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170829.1	2b98bc17fa3d1fd2fe4f3b4fd2c721b6	806	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	157	791	4.8E-171	T	29-04-2024	-	-
P_ever_CAH3170829.1	2b98bc17fa3d1fd2fe4f3b4fd2c721b6	806	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	202	794	1.2E-166	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3170829.1	2b98bc17fa3d1fd2fe4f3b4fd2c721b6	806	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	209	792	3.53E-136	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	48	631	3.88E-146	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	PRINTS	PR00457	Animal haem peroxidase signature	283	303	7.3E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	PRINTS	PR00457	Animal haem peroxidase signature	265	283	7.3E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	PRINTS	PR00457	Animal haem peroxidase signature	126	141	7.3E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	PRINTS	PR00457	Animal haem peroxidase signature	77	88	7.3E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	PRINTS	PR00457	Animal haem peroxidase signature	370	380	7.3E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	PRINTS	PR00457	Animal haem peroxidase signature	577	591	7.3E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	PRINTS	PR00457	Animal haem peroxidase signature	308	334	7.3E-33	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	45	633	120.957634	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	17	630	9.3E-176	T	29-04-2024	-	-
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	39	632	1.3E-162	T	29-04-2024	-	-
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	CDD	cd09823	peroxinectin_like	196	589	4.25102E-160	T	29-04-2024	-	-
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	Pfam	PF03098	Animal haem peroxidase	53	601	1.9E-157	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170830.1	6782de2250235333f47feca44f081da8	633	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	35	632	5.0E-171	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	MobiDBLite	mobidb-lite	consensus disorder prediction	95	110	-	T	29-04-2024	-	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	Pfam	PF03098	Animal haem peroxidase	57	610	1.4E-157	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	MobiDBLite	mobidb-lite	consensus disorder prediction	87	110	-	T	29-04-2024	-	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	41	642	2.4E-159	T	29-04-2024	-	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	49	643	120.938927	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	38	643	4.8E-173	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	PRINTS	PR00457	Animal haem peroxidase signature	292	312	1.3E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	PRINTS	PR00457	Animal haem peroxidase signature	274	292	1.3E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	PRINTS	PR00457	Animal haem peroxidase signature	317	343	1.3E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	PRINTS	PR00457	Animal haem peroxidase signature	379	389	1.3E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	PRINTS	PR00457	Animal haem peroxidase signature	586	600	1.3E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	PRINTS	PR00457	Animal haem peroxidase signature	134	149	1.3E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	52	641	2.94E-147	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	CDD	cd09823	peroxinectin_like	205	598	1.04409E-163	T	29-04-2024	-	-
P_ever_CAH3170831.1	3b8ea6f4dd57a488429c45fde96fd97b	651	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	32	640	2.6E-175	T	29-04-2024	-	-
P_ever_CAH3171295.1	0939f6179b70cde07edfd7e4d5f75c0b	708	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	169	694	7.06E-119	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3171295.1	0939f6179b70cde07edfd7e4d5f75c0b	708	PANTHER	PTHR11903	PROSTAGLANDIN G/H SYNTHASE	161	707	5.5E-135	T	29-04-2024	-	-
P_ever_CAH3171295.1	0939f6179b70cde07edfd7e4d5f75c0b	708	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	81	708	6.7E-151	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3171295.1	0939f6179b70cde07edfd7e4d5f75c0b	708	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	160	708	69.172737	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3171295.1	0939f6179b70cde07edfd7e4d5f75c0b	708	CDD	cd09818	PIOX_like	171	707	0.0	T	29-04-2024	IPR034815	Alpha-dioxygenase	GO:0016491
P_ever_CAH3171295.1	0939f6179b70cde07edfd7e4d5f75c0b	708	Pfam	PF03098	Animal haem peroxidase	171	689	5.3E-116	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3171295.1	0939f6179b70cde07edfd7e4d5f75c0b	708	Pfam	PF01822	WSC domain	70	151	3.8E-14	T	29-04-2024	IPR002889	Carbohydrate-binding WSC	-
P_ever_CAH3171295.1	0939f6179b70cde07edfd7e4d5f75c0b	708	ProSiteProfiles	PS51212	WSC domain profile.	67	161	9.770551	T	29-04-2024	IPR002889	Carbohydrate-binding WSC	-
P_ever_CAH3171295.1	0939f6179b70cde07edfd7e4d5f75c0b	708	SMART	SM00321	SLG_2	67	161	1.5E-10	T	29-04-2024	IPR002889	Carbohydrate-binding WSC	-
P_ever_CAH3174800.1	13c4c1e7a922ddda15316ea041af3099	562	CDD	cd09823	peroxinectin_like	157	515	7.09204E-152	T	29-04-2024	-	-
P_ever_CAH3174800.1	13c4c1e7a922ddda15316ea041af3099	562	PRINTS	PR00457	Animal haem peroxidase signature	221	239	5.1E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174800.1	13c4c1e7a922ddda15316ea041af3099	562	PRINTS	PR00457	Animal haem peroxidase signature	90	105	5.1E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174800.1	13c4c1e7a922ddda15316ea041af3099	562	PRINTS	PR00457	Animal haem peroxidase signature	239	259	5.1E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174800.1	13c4c1e7a922ddda15316ea041af3099	562	PRINTS	PR00457	Animal haem peroxidase signature	503	517	5.1E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174800.1	13c4c1e7a922ddda15316ea041af3099	562	PRINTS	PR00457	Animal haem peroxidase signature	324	334	5.1E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174800.1	13c4c1e7a922ddda15316ea041af3099	562	PRINTS	PR00457	Animal haem peroxidase signature	264	290	5.1E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174800.1	13c4c1e7a922ddda15316ea041af3099	562	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	1	551	7.3E-164	T	29-04-2024	-	-
P_ever_CAH3174800.1	13c4c1e7a922ddda15316ea041af3099	562	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	2	552	2.0E-128	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3174800.1	13c4c1e7a922ddda15316ea041af3099	562	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	1	553	5.1E-152	T	29-04-2024	-	-
P_ever_CAH3174800.1	13c4c1e7a922ddda15316ea041af3099	562	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	554	116.899368	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174800.1	13c4c1e7a922ddda15316ea041af3099	562	Pfam	PF03098	Animal haem peroxidase	3	526	2.9E-136	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174800.1	13c4c1e7a922ddda15316ea041af3099	562	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	1	555	1.4E-155	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	Pfam	PF03098	Animal haem peroxidase	50	554	9.4E-137	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	PRINTS	PR00457	Animal haem peroxidase signature	267	287	5.0E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	PRINTS	PR00457	Animal haem peroxidase signature	292	318	5.0E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	PRINTS	PR00457	Animal haem peroxidase signature	352	362	5.0E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	PRINTS	PR00457	Animal haem peroxidase signature	531	545	5.0E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	PRINTS	PR00457	Animal haem peroxidase signature	249	267	5.0E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	PRINTS	PR00457	Animal haem peroxidase signature	119	134	5.0E-29	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	41	579	1.8E-160	T	29-04-2024	-	-
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	46	580	5.77E-131	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	34	581	2.3E-150	T	29-04-2024	-	-
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	40	582	117.086388	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	CDD	cd09823	peroxinectin_like	186	543	3.60825E-155	T	29-04-2024	-	-
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	32	583	7.2E-156	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3174802.1	9b7afa073e62d2f7b1d121777c15c1ea	602	MobiDBLite	mobidb-lite	consensus disorder prediction	92	114	-	T	29-04-2024	-	-
P_ever_CAH3174808.1	3acfea51b9891d20a82d2aa58f54011f	281	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	5	258	2.1E-73	T	29-04-2024	-	-
P_ever_CAH3174808.1	3acfea51b9891d20a82d2aa58f54011f	281	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	3	262	4.7E-71	T	29-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
P_ever_CAH3174808.1	3acfea51b9891d20a82d2aa58f54011f	281	Pfam	PF03098	Animal haem peroxidase	4	233	2.0E-55	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174808.1	3acfea51b9891d20a82d2aa58f54011f	281	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	261	56.455608	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3174808.1	3acfea51b9891d20a82d2aa58f54011f	281	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	5	259	2.47E-60	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SMART	SM00409	IG_3c	529	610	5.6E-14	T	29-04-2024	IPR003599	Immunoglobulin subtype	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SMART	SM00409	IG_3c	438	518	7.6	T	29-04-2024	IPR003599	Immunoglobulin subtype	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SMART	SM00409	IG_3c	346	427	4.6E-11	T	29-04-2024	IPR003599	Immunoglobulin subtype	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SMART	SM00409	IG_3c	251	333	2.1E-6	T	29-04-2024	IPR003599	Immunoglobulin subtype	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SMART	SM00369	LRR_typ_2	111	134	2.5E-4	T	29-04-2024	IPR003591	Leucine-rich repeat, typical subtype	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SMART	SM00369	LRR_typ_2	135	158	1.4E-4	T	29-04-2024	IPR003591	Leucine-rich repeat, typical subtype	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SMART	SM00369	LRR_typ_2	87	110	4.2	T	29-04-2024	IPR003591	Leucine-rich repeat, typical subtype	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SMART	SM00369	LRR_typ_2	159	182	2.3E-5	T	29-04-2024	IPR003591	Leucine-rich repeat, typical subtype	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	430	522	1.0E-12	T	29-04-2024	IPR013783	Immunoglobulin-like fold	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	ProSiteProfiles	PS50835	Ig-like domain profile.	338	427	14.618624	T	29-04-2024	IPR007110	Immunoglobulin-like domain	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	ProSiteProfiles	PS50835	Ig-like domain profile.	523	608	14.564175	T	29-04-2024	IPR007110	Immunoglobulin-like domain	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SUPERFAMILY	SSF48726	Immunoglobulin	521	611	4.07E-25	T	29-04-2024	IPR036179	Immunoglobulin-like domain superfamily	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	ProSiteProfiles	PS50835	Ig-like domain profile.	245	331	13.384445	T	29-04-2024	IPR007110	Immunoglobulin-like domain	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SUPERFAMILY	SSF52058	L domain-like	52	250	4.23E-41	T	29-04-2024	-	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	CDD	cd00096	Ig	357	423	7.23149E-17	T	29-04-2024	-	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	243	332	2.5E-21	T	29-04-2024	IPR013783	Immunoglobulin-like fold	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	CDD	cd00096	Ig	263	329	2.97349E-16	T	29-04-2024	-	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	Pfam	PF07679	Immunoglobulin I-set domain	245	330	6.0E-17	T	29-04-2024	IPR013098	Immunoglobulin I-set	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	Pfam	PF07679	Immunoglobulin I-set domain	341	426	3.7E-17	T	29-04-2024	IPR013098	Immunoglobulin I-set	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	Pfam	PF07679	Immunoglobulin I-set domain	433	517	7.4E-9	T	29-04-2024	IPR013098	Immunoglobulin I-set	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	Pfam	PF07679	Immunoglobulin I-set domain	523	609	3.4E-19	T	29-04-2024	IPR013098	Immunoglobulin I-set	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	333	429	1.1E-22	T	29-04-2024	IPR013783	Immunoglobulin-like fold	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	731	1307	1.65E-194	T	29-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	FunFam	G3DSA:2.60.40.10:FF:000612	palladin isoform X1	336	429	1.4E-20	T	29-04-2024	-	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SMART	SM00082	lrrct1	194	243	2.2E-10	T	29-04-2024	IPR000483	Cysteine-rich flanking region, C-terminal	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	ProSiteProfiles	PS50835	Ig-like domain profile.	431	516	7.503942	T	29-04-2024	IPR007110	Immunoglobulin-like domain	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SMART	SM00408	igc2_5	535	599	4.1E-13	T	29-04-2024	IPR003598	Immunoglobulin subtype 2	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SMART	SM00408	igc2_5	352	416	4.9E-18	T	29-04-2024	IPR003598	Immunoglobulin subtype 2	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SMART	SM00408	igc2_5	258	322	2.4E-13	T	29-04-2024	IPR003598	Immunoglobulin subtype 2	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SMART	SM00408	igc2_5	444	507	0.014	T	29-04-2024	IPR003598	Immunoglobulin subtype 2	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	725	1309	165.523682	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	113	134	7.119001	T	29-04-2024	IPR001611	Leucine-rich repeat	GO:0005515
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SUPERFAMILY	SSF48726	Immunoglobulin	243	330	3.99E-20	T	29-04-2024	IPR036179	Immunoglobulin-like domain superfamily	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	637	1306	6.8E-251	T	29-04-2024	-	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	SUPERFAMILY	SSF48726	Immunoglobulin	337	426	1.68E-23	T	29-04-2024	IPR036179	Immunoglobulin-like domain superfamily	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	FunFam	G3DSA:1.10.640.10:FF:000001	Peroxidasin homolog	715	1309	1.1E-262	T	29-04-2024	-	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	FunFam	G3DSA:2.60.40.10:FF:000248	peroxidasin homolog	521	615	9.0E-30	T	29-04-2024	-	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	PRINTS	PR00457	Animal haem peroxidase signature	761	772	1.8E-40	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	PRINTS	PR00457	Animal haem peroxidase signature	808	823	1.8E-40	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	PRINTS	PR00457	Animal haem peroxidase signature	1187	1207	1.8E-40	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	PRINTS	PR00457	Animal haem peroxidase signature	963	981	1.8E-40	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
P_ever_CAH3175868.1	8a760ad471e46c95e34fb09f903d9fef	1427	PRINTS	PR00457	Animal haem peroxidase signature	1059	1069	1.8E-40	T	29-04-2024	IPR019791	Haem peroxidase, animal-type	-
